Tenure;WarehouseToHome;NumberOfDeviceRegistered;PreferedOrderCat;SatisfactionScore;MaritalStatus;NumberOfAddress;Complain;DaySinceLastOrder;CashbackAmount;Churn
0.0;14.0;2;Laptop & Accessory;4;Divorced;1;0;2.0;148.51.00;0
8.0;12.0;3;Laptop & Accessory;3;Divorced;3;1;5.0;123.06.00;0
1.0;10.0;4;Phone;5;Single;7;1;5.0;151.57.00;1
19.0;8.0;3;Laptop & Accessory;2;Married;3;0;4.0;173.79;0
19.0;11.0;3;Fashion;3;Married;6;0;2.0;205.27.00;0
1.0;14.0;4;Phone;1;Married;3;1;3.0;147.75;1
23.0;12.0;4;Laptop & Accessory;3;Married;4;0;3.0;191.51.00;0
18.0;11.0;6;Phone;3;Single;4;0;1.0;147.09.00;0
4.0;11.0;5;Laptop & Accessory;3;Married;4;1;1.0;188.08.00;1
18.0;11.0;5;Fashion;5;Married;3;1;7.0;208.51.00;0
16.0;11.0;4;Laptop & Accessory;5;Married;8;1;3.0;179.01.00;0
17.0;15.0;4;Laptop & Accessory;4;Married;6;0;1.0;172.65;0
1.0;7.0;4;Phone;4;Single;3;0;2.0;145.96;0
8.0;14.0;4;Fashion;4;Married;6;0;3.0;22.489.999.999.999.900;0
19.0;8.0;3;Fashion;1;Married;4;0;7.0;185.78;0
1.0;11.0;4;Fashion;3;Married;5;0;3.0;223.24.00;1
1.0;9.0;5;Phone;3;Single;3;0;3.0;145.44.00;1
8.0;5.0;3;Fashion;4;Single;8;0;0.0;204.45.00;0
12.0;11.0;4;Laptop & Accessory;1;Married;4;1;4.0;161.02.00;0
19.0;13.0;4;Fashion;5;Married;6;1;1.0;257.45.00;0
8.0;11.0;4;Mobile;4;Single;2;1;0.0;12.121.000.000.000.000;1
14.0;21.0;4;Laptop & Accessory;5;Married;3;0;3.0;171.39.00;0
17.0;11.0;3;Mobile;4;Single;2;0;3.0;134.02.00;0
12.0;22.0;5;Fashion;1;Married;2;1;10.0;24.010.000.000.000.000;0
7.0;10.0;4;Phone;4;Married;5;1;4.0;147.77;0
5.0;7.0;4;Laptop & Accessory;5;Divorced;3;0;4.0;166.48.00;0
5.0;7.0;4;Laptop & Accessory;2;Single;10;1;6.0;184.93;1
6.0;10.0;4;Phone;4;Married;9;0;2.0;138.38.00;0
8.0;9.0;4;Grocery;1;Single;4;1;3.0;291.59.00;0
8.0;11.0;4;Mobile;2;Divorced;2;0;2.0;12.375.999.999.999.900;0
0.0;6.0;4;Phone;5;Married;2;0;3.0;139.55.00;0
19.0;14.0;4;Laptop & Accessory;5;Married;9;1;7.0;146.15.00;0
11.0;16.0;3;Mobile;3;Divorced;1;0;2.0;126.84;0
8.0;11.0;3;Laptop & Accessory;2;Divorced;4;0;0.0;12.086.000.000.000.000;1
10.0;8.0;4;Laptop & Accessory;1;Married;6;0;0.0;151.63;0
13.0;13.0;2;Fashion;3;Married;4;0;7.0;207.37.00;0
1.0;11.0;4;Phone;2;Single;3;0;1.0;151.93;1
2.0;9.0;3;Phone;5;Single;2;1;5.0;147.23.00;0
14.0;11.0;5;Laptop & Accessory;1;Married;5;1;1.0;169.22.00;0
3.0;11.0;4;Laptop & Accessory;1;Married;4;0;3.0;194.31.00;0
19.0;15.0;4;Laptop & Accessory;1;Married;11;0;9.0;161.97;0
8.0;7.0;4;Grocery;2;Divorced;4;0;9.0;295.99;0
19.0;20.0;3;Phone;4;Married;10;1;3.0;149.63;1
8.0;9.0;5;Fashion;4;Married;4;0;13.0;200.25.00;0
3.0;15.0;3;Laptop & Accessory;5;Married;2;0;10.0;130.72;0
0.0;10.0;4;Phone;3;Single;6;0;2.0;138.94;1
22.0;11.0;3;Laptop & Accessory;3;Divorced;3;0;2.0;166.51.00;0
0.0;8.0;3;Mobile;3;Single;3;0;0.0;134.85;1
1.0;11.0;5;Phone;3;Single;7;0;3.0;163.94;1
1.0;9.0;4;Phone;5;Divorced;9;0;8.0;152.07.00;1
1.0;11.0;5;Laptop & Accessory;1;Single;3;1;4.0;169.87;0
8.0;9.0;4;Mobile;1;Married;4;0;0.0;12.177.000.000.000.000;0
8.0;10.0;4;Phone;2;Divorced;2;0;3.0;162.37.00;0
19.0;11.0;3;Fashion;3;Divorced;6;0;2.0;205.27.00;0
1.0;11.0;5;Phone;1;Married;7;0;4.0;148.67;1
7.0;17.0;5;Laptop & Accessory;1;Single;5;0;2.0;171.82;0
14.0;11.0;5;Fashion;1;Married;9;0;12.0;233.55.00;0
8.0;11.0;4;Laptop & Accessory;5;Married;11;1;5.0;179.85;0
9.0;16.0;4;Laptop & Accessory;3;Married;2;1;7.0;156.73;0
1.0;13.0;3;Laptop & Accessory;5;Single;1;0;3.0;148.98;0
10.0;10.0;5;Fashion;1;Married;2;0;5.0;201.44.00;0
8.0;16.0;4;Phone;3;Married;4;0;4.0;154.42.00;0
4.0;17.0;5;Laptop & Accessory;3;Married;3;0;5.0;190.78;0
15.0;9.0;1;Laptop & Accessory;2;Divorced;3;1;3.0;152.31.00;0
8.0;8.0;3;Grocery;1;Single;3;1;2.0;266.59.00;0
1.0;13.0;6;Phone;3;Married;2;0;1.0;148.51.00;1
9.0;15.0;5;Fashion;2;Divorced;6;1;3.0;228.77;0
9.0;14.0;4;Fashion;3;Single;5;0;3.0;227.21.00;0
8.0;8.0;1;Mobile;2;Divorced;2;0;7.0;12.011.000.000.000.000;0
6.0;11.0;3;Mobile;1;Single;5;0;0.0;12.496.000.000.000.000;0
8.0;19.0;3;Mobile;4;Divorced;4;0;4.0;121.43.00;0
15.0;19.0;1;Laptop & Accessory;5;Married;6;0;0.0;155.38.00;0
1.0;9.0;4;Phone;3;Single;4;0;1.0;159.85;1
9.0;11.0;4;Laptop & Accessory;3;Married;3;0;1.0;171.01.00;0
7.0;11.0;4;Laptop & Accessory;3;Married;3;1;8.0;177.07.00;0
7.0;10.0;3;Laptop & Accessory;3;Divorced;10;0;2.0;165.38.00;0
20.0;7.0;5;Fashion;5;Married;4;1;6.0;23.173.000.000.000.000;0
3.0;13.0;4;Phone;2;Divorced;3;0;9.0;156.31.00;0
1.0;8.0;4;Phone;3;Married;5;0;3.0;154.09.00;1
1.0;10.0;4;Phone;1;Married;3;0;1.0;145.61;0
8.0;12.0;3;Mobile;3;Divorced;9;0;2.0;12.266.999.999.999.900;0
11.0;12.0;2;Phone;3;Single;2;0;4.0;160.00.00;0
1.0;11.0;4;Fashion;3;Divorced;5;0;3.0;223.24.00;1
20.0;9.0;4;Others;1;Married;9;1;3.0;318.28.00;0
8.0;11.0;3;Mobile;1;Married;3;0;0.0;134.82;0
0.0;10.0;4;Laptop & Accessory;5;Married;2;0;3.0;142.56.00;0
14.0;10.0;5;Laptop & Accessory;4;Married;7;0;2.0;164.03.00;0
1.0;15.0;2;Phone;3;Married;9;0;3.0;160.17.00;0
19.0;9.0;4;Laptop & Accessory;1;Single;6;0;4.0;176.06.00;1
8.0;23.0;4;Laptop & Accessory;5;Single;10;0;3.0;179.05.00;0
8.0;9.0;4;Phone;3;Married;8;0;3.0;147.31.00;0
7.0;6.0;1;Laptop & Accessory;2;Married;1;0;9.0;197.25.00;0
1.0;11.0;3;Phone;5;Divorced;4;0;3.0;153.19.00;0
8.0;6.0;4;Mobile;3;Single;2;0;4.0;128.59.00;0
6.0;15.0;4;Fashion;1;Single;3;0;3.0;214.98;0
4.0;11.0;1;Mobile;2;Divorced;1;0;2.0;127.91;0
4.0;7.0;6;Phone;3;Married;5;0;3.0;163.33.00;0
9.0;7.0;5;Laptop & Accessory;2;Divorced;2;0;1.0;178.63;0
2.0;8.0;3;Laptop & Accessory;3;Married;2;0;2.0;146.49.00;0
8.0;7.0;5;Fashion;1;Married;4;0;0.0;20.882.999.999.999.900;0
1.0;23.0;4;Fashion;3;Married;4;0;1.0;206.61;1
8.0;11.0;3;Mobile;3;Married;2;0;2.0;123.72;0
23.0;18.0;3;Fashion;1;Single;5;0;1.0;192.08.00;0
8.0;6.0;3;Mobile;1;Married;2;0;3.0;120.44.00;0
2.0;7.0;4;Phone;1;Married;3;0;3.0;152.06.00;0
18.0;11.0;3;Fashion;1;Divorced;5;1;2.0;193.08.00;0
17.0;11.0;3;Others;4;Married;8;0;10.0;282.13.00;0
19.0;16.0;4;Laptop & Accessory;4;Married;10;0;16.0;148.48.00;0
5.0;8.0;3;Laptop & Accessory;4;Married;1;0;6.0;154.07.00;0
10.0;9.0;5;Laptop & Accessory;1;Single;3;0;9.0;163.86;0
0.0;11.0;3;Laptop & Accessory;2;Single;2;0;4.0;161.08.00;0
8.0;11.0;4;Phone;1;Married;4;0;1.0;159.82;0
0.0;11.0;5;Mobile;5;Divorced;2;0;1.0;12.450.999.999.999.900;0
8.0;18.0;4;Others;4;Single;5;0;5.0;324.26.00;0
1.0;13.0;6;Laptop & Accessory;3;Divorced;6;1;8.0;186.72;1
10.0;15.0;3;Fashion;5;Divorced;11;0;6.0;242.13.00;0
8.0;15.0;3;Mobile;2;Divorced;2;0;4.0;12.069.999.999.999.900;0
14.0;13.0;4;Grocery;3;Single;9;0;14.0;257.37.00;0
8.0;13.0;3;Mobile;4;Single;3;0;3.0;120.13.00;0
8.0;14.0;4;Phone;1;Single;3;0;1.0;154.72;0
9.0;11.0;3;Laptop & Accessory;3;Married;7;0;7.0;152.37.00;0
4.0;14.0;4;Phone;4;Single;2;0;3.0;154.83;0
8.0;9.0;3;Mobile;1;Married;2;0;0.0;12.061.000.000.000.000;0
2.0;12.0;4;Laptop & Accessory;2;Single;3;0;3.0;174.08.00;0
17.0;11.0;1;Grocery;1;Married;4;1;11.0;233.02.00;0
5.0;13.0;2;Laptop & Accessory;1;Married;6;0;8.0;179.06.00;0
1.0;11.0;4;Phone;4;Married;2;1;5.0;146.48.00;1
5.0;11.0;4;Laptop & Accessory;4;Single;3;0;3.0;218.55.00;1
3.0;15.0;5;Laptop & Accessory;2;Divorced;3;1;3.0;175.56.00;0
8.0;6.0;3;Mobile;1;Married;2;0;0.0;12.722.999.999.999.900;0
1.0;17.0;5;Phone;3;Single;3;0;1.0;137.00.00;0
12.0;14.0;3;Laptop & Accessory;5;Married;3;1;8.0;181.05.00;0
20.0;6.0;3;Fashion;4;Married;1;0;3.0;219.57.00;0
0.0;11.0;5;Mobile;1;Single;2;1;0.0;123.04.00;1
20.0;9.0;4;Grocery;3;Married;8;0;2.0;303.61;0
18.0;12.0;5;Phone;3;Single;5;0;4.0;156.62;0
12.0;9.0;4;Phone;4;Married;7;0;9.0;150.92;0
15.0;14.0;3;Others;2;Married;2;0;9.0;284.03.00;0
8.0;8.0;3;Grocery;2;Single;3;1;2.0;266.59.00;0
10.0;10.0;4;Laptop & Accessory;4;Single;6;0;8.0;169.85;0
8.0;11.0;3;Laptop & Accessory;5;Married;10;1;4.0;154.85;0
20.0;8.0;3;Laptop & Accessory;2;Married;6;0;4.0;150.07.00;0
0.0;11.0;3;Laptop & Accessory;1;Single;2;1;7.0;158.13.00;1
0.0;11.0;3;Fashion;1;Married;2;0;9.0;176.39.00;1
8.0;8.0;3;Mobile;3;Married;3;0;2.0;12.000.999.999.999.900;0
7.0;7.0;4;Laptop & Accessory;5;Single;1;0;9.0;153.43.00;0
10.0;16.0;4;Fashion;1;Married;6;0;3.0;225.96;1
8.0;11.0;4;Phone;4;Single;4;0;3.0;148.11.00;0
1.0;7.0;6;Phone;5;Single;2;0;1.0;148.25.00;1
14.0;11.0;3;Mobile;3;Married;5;0;8.0;12.450.999.999.999.900;0
1.0;9.0;2;Laptop & Accessory;3;Single;2;0;8.0;190.00.00;0
1.0;11.0;3;Laptop & Accessory;5;Married;8;1;0.0;166.73;1
4.0;6.0;5;Laptop & Accessory;5;Married;2;0;7.0;150.03.00;0
14.0;9.0;4;Laptop & Accessory;2;Single;3;0;9.0;171.61;0
6.0;11.0;3;Laptop & Accessory;2;Divorced;7;0;2.0;199.98;0
19.0;11.0;5;Laptop & Accessory;1;Married;2;0;9.0;184.06.00;0
0.0;11.0;3;Mobile;4;Single;2;1;2.0;124.78;0
19.0;9.0;4;Laptop & Accessory;3;Married;6;0;8.0;176.54.00;0
11.0;21.0;4;Phone;5;Married;3;0;18.0;155.34.00;0
1.0;21.0;4;Phone;2;Divorced;7;1;5.0;149.36.00;1
15.0;19.0;4;Phone;2;Divorced;5;1;1.0;172.66;0
1.0;11.0;2;Laptop & Accessory;1;Single;10;1;5.0;178.04.00;1
13.0;15.0;4;Phone;3;Married;3;0;8.0;162.55.00;0
21.0;10.0;4;Grocery;1;Married;3;0;2.0;25.201.999.999.999.900;0
0.0;11.0;1;Laptop & Accessory;5;Married;2;0;5.0;140.00.00;0
6.0;11.0;5;Laptop & Accessory;3;Married;3;0;9.0;186.62;0
15.0;8.0;3;Fashion;1;Married;3;1;9.0;201.24.00;0
4.0;11.0;4;Laptop & Accessory;2;Divorced;3;0;10.0;182.75;0
12.0;9.0;4;Phone;2;Divorced;3;1;1.0;142.02.00;0
4.0;8.0;3;Mobile;2;Married;1;1;2.0;12.694.999.999.999.900;0
0.0;19.0;3;Laptop & Accessory;4;Single;6;0;0.0;157.65;1
8.0;20.0;3;Laptop & Accessory;2;Divorced;5;0;7.0;149.36.00;0
12.0;11.0;4;Laptop & Accessory;1;Married;11;0;3.0;182.45.00;0
0.0;19.0;3;Laptop & Accessory;5;Married;3;0;2.0;142.33.00;1
14.0;6.0;2;Fashion;5;Divorced;2;0;7.0;183.92;0
8.0;15.0;4;Laptop & Accessory;4;Single;10;0;0.0;165.04.00;0
17.0;15.0;4;Laptop & Accessory;3;Married;6;1;3.0;170.22.00;0
9.0;9.0;3;Mobile;1;Married;6;0;0.0;128.35.00;0
14.0;23.0;4;Phone;3;Married;11;0;1.0;160.44.00;0
5.0;14.0;1;Laptop & Accessory;1;Married;2;0;8.0;162.09.00;0
11.0;8.0;1;Laptop & Accessory;5;Single;7;1;12.0;159.08.00;0
21.0;12.0;4;Laptop & Accessory;3;Single;3;0;2.0;142.04.00;0
10.0;9.0;4;Phone;3;Married;6;0;3.0;150.43.00;0
19.0;8.0;3;Others;5;Single;4;0;1.0;289.47.00;0
0.0;7.0;4;Mobile;3;Married;2;1;0.0;129.33.00;0
16.0;11.0;4;Grocery;4;Divorced;7;0;9.0;260.25.00;0
7.0;11.0;1;Mobile;3;Divorced;1;0;0.0;125.85;0
6.0;13.0;4;Laptop & Accessory;3;Single;3;0;8.0;175.01.00;0
18.0;16.0;4;Phone;5;Married;3;1;2.0;150.59.00;0
6.0;9.0;4;Phone;4;Divorced;3;0;8.0;148.07.00;0
17.0;10.0;3;Laptop & Accessory;4;Single;10;0;3.0;159.33.00;0
17.0;22.0;5;Laptop & Accessory;2;Divorced;5;0;3.0;193.04.00;0
2.0;8.0;5;Phone;3;Married;3;0;1.0;140.63;0
8.0;12.0;5;Fashion;4;Married;4;1;3.0;230.52.00;0
17.0;8.0;1;Fashion;1;Married;2;1;7.0;178.79;0
4.0;7.0;4;Phone;3;Married;2;0;4.0;145.64;0
0.0;11.0;4;Laptop & Accessory;3;Married;2;0;8.0;135.04.00;0
7.0;16.0;4;Laptop & Accessory;3;Married;2;0;7.0;150.63;0
10.0;9.0;3;Fashion;3;Married;2;0;8.0;194.34.00;0
19.0;6.0;3;Others;1;Married;10;0;2.0;296.27.00;0
7.0;11.0;4;Laptop & Accessory;1;Married;2;1;11.0;157.47.00;0
8.0;8.0;4;Phone;1;Single;1;1;4.0;149.03.00;0
16.0;9.0;2;Laptop & Accessory;5;Married;9;0;4.0;187.72;0
7.0;11.0;2;Phone;4;Married;3;0;14.0;145.28.00;0
0.0;11.0;1;Mobile;2;Single;2;1;1.0;129.94;0
1.0;16.0;4;Laptop & Accessory;1;Single;3;0;8.0;166.05.00;0
8.0;11.0;4;Fashion;4;Divorced;4;0;8.0;20.902.999.999.999.900;0
5.0;9.0;4;Laptop & Accessory;1;Single;6;1;6.0;190.82;0
4.0;8.0;3;Mobile;3;Married;2;0;3.0;134.77;0
1.0;11.0;4;Phone;2;Single;3;1;2.0;152.95;1
12.0;11.0;3;Laptop & Accessory;1;Married;9;0;2.0;139.02.00;0
7.0;11.0;4;Laptop & Accessory;1;Married;2;0;13.0;139.86;0
4.0;13.0;3;Laptop & Accessory;1;Married;4;0;7.0;159.15.00;0
0.0;11.0;1;Laptop & Accessory;1;Single;9;1;4.0;153.04.00;1
1.0;8.0;5;Laptop & Accessory;3;Single;3;0;3.0;171.17.00;0
1.0;13.0;4;Phone;2;Divorced;3;1;3.0;151.59.00;0
1.0;12.0;4;Phone;4;Single;2;0;3.0;149.22.00;1
0.0;19.0;3;Laptop & Accessory;3;Single;4;1;2.0;198.54.00;1
13.0;11.0;6;Laptop & Accessory;3;Married;8;0;3.0;182.36.00;0
1.0;9.0;4;Phone;5;Married;2;0;3.0;155.41.00;1
8.0;6.0;3;Others;5;Single;1;1;13.0;290.45.00;0
13.0;9.0;4;Mobile;3;Divorced;2;1;2.0;12.683.000.000.000.000;1
16.0;21.0;4;Laptop & Accessory;1;Married;4;0;2.0;168.04.00;0
4.0;7.0;4;Phone;4;Married;3;0;8.0;162.48.00;0
20.0;8.0;4;Mobile;2;Single;2;1;2.0;132.94;0
0.0;11.0;3;Fashion;2;Divorced;2;0;9.0;176.39.00;1
9.0;11.0;4;Mobile;5;Married;1;0;3.0;12.341.999.999.999.900;0
3.0;11.0;3;Laptop & Accessory;5;Married;9;0;3.0;141.15.00;0
3.0;11.0;2;Phone;3;Married;3;0;8.0;152.00.00;0
14.0;13.0;4;Grocery;1;Single;3;1;8.0;289.37.00;0
19.0;19.0;3;Laptop & Accessory;4;Single;7;0;9.0;155.62;0
8.0;11.0;3;Laptop & Accessory;4;Married;5;0;2.0;12.041.999.999.999.900;0
8.0;9.0;3;Mobile;3;Married;2;0;0.0;12.083.000.000.000.000;0
9.0;11.0;3;Mobile;3;Single;5;0;9.0;125.19.00;0
0.0;13.0;4;Fashion;2;Married;10;0;3.0;215.57.00;0
4.0;12.0;2;Laptop & Accessory;2;Married;5;0;7.0;154.06.00;0
8.0;7.0;5;Laptop & Accessory;3;Single;9;0;4.0;179.73;0
8.0;11.0;3;Phone;1;Married;1;0;2.0;142.58.00;0
8.0;13.0;3;Fashion;3;Single;4;0;6.0;202.21.00;0
0.0;11.0;1;Mobile;5;Married;1;0;0.0;129.56.00;1
0.0;15.0;4;Mobile;3;Divorced;1;1;0.0;133.88;1
9.0;11.0;4;Laptop & Accessory;5;Married;2;0;5.0;25.00.00;0
11.0;14.0;4;Fashion;3;Single;6;0;3.0;261.64;0
8.0;11.0;3;Laptop & Accessory;3;Single;1;0;2.0;122.72;0
1.0;17.0;4;Laptop & Accessory;5;Single;3;0;9.0;167.13.00;1
0.0;11.0;3;Mobile;3;Single;2;1;7.0;123.94;1
2.0;8.0;4;Laptop & Accessory;4;Married;3;0;0.0;166.44.00;0
5.0;8.0;3;Laptop & Accessory;3;Single;5;1;7.0;149.98;0
9.0;6.0;5;Fashion;5;Married;3;1;7.0;202.52.00;0
2.0;11.0;4;Laptop & Accessory;4;Married;2;1;9.0;141.87;0
14.0;12.0;3;Fashion;2;Single;4;1;0.0;23.591.000.000.000.000;0
1.0;14.0;4;Phone;3;Married;5;1;8.0;158.39.00;1
16.0;11.0;5;Laptop & Accessory;2;Divorced;2;0;5.0;170.23.00;0
11.0;7.0;4;Fashion;1;Single;6;0;3.0;199.91;0
1.0;13.0;2;Phone;5;Divorced;3;1;1.0;141.01.00;1
12.0;9.0;5;Phone;4;Married;6;0;6.0;149.68;0
1.0;12.0;4;Phone;4;Single;3;1;1.0;143.78;1
1.0;11.0;4;Phone;3;Single;3;0;3.0;159.47.00;0
8.0;19.0;2;Laptop & Accessory;5;Married;2;0;3.0;144.05.00;0
16.0;7.0;5;Laptop & Accessory;1;Married;11;1;3.0;185.62;0
0.0;14.0;4;Laptop & Accessory;5;Single;7;0;2.0;153.26.00;1
17.0;14.0;1;Mobile;1;Married;3;1;2.0;128.18.00;0
8.0;8.0;6;Fashion;1;Married;5;0;1.0;23.382.999.999.999.900;0
5.0;14.0;4;Laptop & Accessory;2;Married;6;0;8.0;200.47.00;0
19.0;9.0;5;Phone;3;Single;3;0;1.0;147.74;0
8.0;9.0;5;Phone;3;Married;5;0;8.0;152.68;0
8.0;7.0;4;Fashion;1;Married;5;1;5.0;24.404.000.000.000.000;0
8.0;13.0;3;Mobile;5;Single;4;0;2.0;120.62;0
6.0;16.0;4;Laptop & Accessory;1;Single;4;0;1.0;146.82;0
10.0;9.0;4;Phone;1;Single;5;1;3.0;151.44.00;0
1.0;15.0;4;Laptop & Accessory;3;Married;2;1;5.0;174.07.00;0
18.0;8.0;5;Laptop & Accessory;3;Single;1;0;1.0;166.32.00;0
5.0;10.0;4;Fashion;3;Married;11;0;3.0;261.75;0
3.0;8.0;4;Laptop & Accessory;2;Single;6;1;0.0;168.77;0
3.0;13.0;4;Phone;1;Married;3;0;9.0;156.31.00;0
8.0;11.0;2;Fashion;1;Married;5;0;3.0;195.05.00;0
13.0;13.0;3;Others;4;Single;2;0;8.0;298.33.00;0
8.0;6.0;4;Mobile;3;Divorced;7;0;7.0;12.258.000.000.000.000;0
8.0;11.0;3;Fashion;3;Married;2;1;1.0;203.88;0
23.0;6.0;4;Phone;3;Married;3;0;2.0;136.09.00;0
12.0;21.0;4;Laptop & Accessory;4;Married;2;0;3.0;224.24.00;0
0.0;11.0;4;Mobile;5;Single;1;1;2.0;12.321.000.000.000.000;1
19.0;7.0;2;Others;1;Married;2;0;8.0;317.02.00;0
15.0;14.0;3;Laptop & Accessory;4;Married;1;0;2.0;168.25.00;0
15.0;8.0;4;Laptop & Accessory;5;Married;2;0;8.0;166.03.00;0
16.0;11.0;4;Grocery;4;Married;7;0;9.0;260.25.00;0
8.0;8.0;3;Mobile;4;Married;5;0;2.0;121.87;0
14.0;9.0;4;Phone;5;Married;6;0;3.0;158.77;0
1.0;9.0;5;Laptop & Accessory;4;Single;9;1;3.0;224.07.00;1
0.0;10.0;2;Mobile;5;Divorced;3;0;2.0;128.19.00;0
8.0;18.0;4;Laptop & Accessory;3;Divorced;10;0;5.0;156.49.00;0
7.0;17.0;4;Laptop & Accessory;4;Married;5;0;8.0;144.09.00;0
3.0;17.0;5;Laptop & Accessory;4;Married;3;1;8.0;207.68;0
7.0;11.0;5;Phone;4;Divorced;8;0;2.0;151.22.00;0
6.0;16.0;3;Laptop & Accessory;3;Single;2;0;9.0;154.87;0
5.0;7.0;5;Phone;5;Divorced;3;0;3.0;147.18.00;0
23.0;6.0;4;Phone;3;Divorced;3;0;2.0;136.09.00;0
0.0;9.0;4;Fashion;2;Divorced;2;1;7.0;203.25.00;1
20.0;15.0;5;Laptop & Accessory;5;Married;10;1;8.0;171.15.00;0
9.0;23.0;4;Fashion;4;Married;2;0;10.0;205.02.00;0
8.0;16.0;3;Laptop & Accessory;5;Single;7;1;4.0;144.04.00;0
8.0;6.0;3;Fashion;4;Divorced;2;0;6.0;172.95;0
8.0;15.0;5;Grocery;4;Married;3;1;1.0;260.77;0
2.0;11.0;1;Mobile;3;Married;7;0;0.0;12.450.999.999.999.900;0
8.0;15.0;3;Grocery;1;Married;8;0;3.0;21.102.999.999.999.900;0
22.0;17.0;5;Others;4;Married;6;0;10.0;321.65;0
11.0;12.0;4;Laptop & Accessory;3;Married;3;0;7.0;153.21.00;0
1.0;14.0;5;Laptop & Accessory;5;Single;10;0;8.0;193.11.00;0
9.0;11.0;3;Laptop & Accessory;4;Married;5;0;7.0;189.26.00;1
17.0;13.0;5;Grocery;2;Married;6;1;1.0;291.27.00;0
11.0;11.0;5;Laptop & Accessory;1;Married;4;1;0.0;158.11.00;0
15.0;6.0;3;Laptop & Accessory;3;Married;2;0;6.0;149.07.00;0
0.0;11.0;3;Mobile;2;Divorced;2;1;0.0;125.15.00;1
14.0;6.0;1;Fashion;5;Married;2;0;7.0;183.92;0
8.0;11.0;1;Laptop & Accessory;5;Married;2;0;10.0;152.08.00;0
8.0;13.0;3;Mobile;3;Married;1;1;7.0;12.308.000.000.000.000;0
1.0;11.0;4;Phone;2;Single;3;1;3.0;153.75;0
8.0;6.0;3;Mobile;2;Married;4;0;2.0;12.269.999.999.999.900;0
6.0;12.0;3;Laptop & Accessory;1;Married;4;0;7.0;177.25.00;0
0.0;11.0;5;Laptop & Accessory;3;Married;4;1;2.0;145.59.00;1
23.0;9.0;4;Others;1;Married;5;0;4.0;316.61;0
19.0;8.0;4;Laptop & Accessory;3;Single;6;0;4.0;178.99;0
19.0;12.0;6;Laptop & Accessory;5;Single;3;1;5.0;182.69;0
10.0;7.0;5;Laptop & Accessory;1;Married;2;0;3.0;195.25.00;0
0.0;8.0;4;Mobile;2;Single;8;0;0.0;127.85;1
2.0;14.0;4;Laptop & Accessory;5;Single;2;0;4.0;173.98;0
2.0;16.0;3;Mobile;4;Married;1;0;1.0;132.91;0
8.0;11.0;3;Others;5;Married;5;0;2.0;294.06.00;0
22.0;10.0;4;Others;3;Divorced;3;0;0.0;287.11.00;0
1.0;11.0;4;Laptop & Accessory;5;Divorced;2;0;4.0;147.24.00;0
0.0;11.0;3;Fashion;5;Married;10;1;2.0;199.05.00;1
12.0;11.0;4;Laptop & Accessory;1;Single;3;0;10.0;149.06.00;0
1.0;7.0;4;Phone;4;Single;3;1;5.0;157.02.00;1
1.0;6.0;5;Laptop & Accessory;2;Divorced;1;0;5.0;166.74;0
17.0;14.0;4;Fashion;5;Divorced;10;0;3.0;224.85;0
20.0;21.0;4;Phone;4;Married;11;1;4.0;174.63;1
9.0;11.0;3;Laptop & Accessory;4;Married;8;0;8.0;156.74;0
8.0;11.0;3;Mobile;2;Divorced;2;0;2.0;125.72;0
0.0;8.0;4;Phone;2;Single;2;0;0.0;11.102.000.000.000.000;1
0.0;12.0;5;Laptop & Accessory;3;Divorced;5;1;7.0;161.72;1
1.0;11.0;4;Laptop & Accessory;3;Married;3;1;8.0;186.79;1
7.0;11.0;5;Phone;4;Divorced;10;0;3.0;163.38.00;0
5.0;14.0;4;Laptop & Accessory;4;Divorced;2;1;9.0;152.28.00;0
0.0;15.0;3;Phone;1;Single;2;0;0.0;110.81;1
10.0;6.0;5;Laptop & Accessory;1;Married;2;0;3.0;195.25.00;0
22.0;14.0;4;Laptop & Accessory;4;Married;2;0;7.0;151.03.00;0
7.0;10.0;3;Fashion;1;Married;3;1;0.0;197.13.00;0
13.0;11.0;3;Mobile;4;Married;4;0;3.0;123.87;0
6.0;9.0;4;Phone;4;Married;3;0;8.0;148.07.00;0
0.0;21.0;3;Mobile;1;Single;2;0;0.0;128.71;0
8.0;14.0;4;Others;3;Married;5;0;8.0;311.06.00;0
4.0;18.0;3;Phone;2;Divorced;9;1;2.0;139.29.00;0
6.0;9.0;4;Laptop & Accessory;4;Divorced;2;1;3.0;165.78;0
14.0;9.0;4;Laptop & Accessory;4;Married;9;0;4.0;182.15.00;0
0.0;16.0;4;Laptop & Accessory;1;Married;2;1;4.0;157.69;0
13.0;6.0;5;Others;2;Divorced;3;0;4.0;317.72;0
0.0;15.0;4;Phone;5;Married;4;0;2.0;144.00.00;1
1.0;18.0;4;Phone;5;Divorced;2;0;5.0;145.99;0
1.0;11.0;5;Laptop & Accessory;3;Married;4;0;3.0;211.39.00;0
16.0;11.0;5;Laptop & Accessory;3;Single;3;0;8.0;168.32.00;0
9.0;11.0;4;Fashion;1;Single;4;0;3.0;218.62;0
23.0;6.0;3;Laptop & Accessory;3;Married;1;0;13.0;163.47.00;0
8.0;13.0;3;Others;5;Married;6;0;10.0;295.66;0
8.0;16.0;4;Others;3;Married;6;1;1.0;318.31.00;0
1.0;16.0;4;Phone;4;Married;8;0;3.0;145.24.00;0
20.0;11.0;4;Laptop & Accessory;3;Married;4;0;9.0;173.01.00;0
