Tenure;WarehouseToHome;NumberOfDeviceRegistered;PreferedOrderCat;SatisfactionScore;MaritalStatus;NumberOfAddress;Complain;DaySinceLastOrder;CashbackAmount;Churn
08.00;;4;Mobile;5;Single;2;0;02.00;124.05.00;0
00.00;;5;Mobile;3;Married;1;0;00.00;12.350.999.999.999.900;1
14.00;15.00;4;Laptop & Accessory;1;Married;5;1;03.00;165.69;0
01.00;07.00;5;Fashion;3;Married;7;0;;23.108.999.999.999.900;1
09.00;09.00;6;Others;4;Single;4;1;12.00;313.24.00;1
00.00;15.00;4;Mobile;5;Single;8;0;03.00;134.07.00;1
20.00;33.00.00;5;Laptop & Accessory;4;Single;10;0;03.00;204.91;0
17.00;16.00;3;Laptop & Accessory;1;Married;3;1;03.00;164.65;0
17.00;35.00.00;2;Mobile Phone;3;Single;6;0;03.00;172.39.00;0
01.00;17.00;4;Fashion;3;Married;8;0;;225.48.00;1
16.00;12.00;4;Fashion;4;Single;11;1;;209.46.00;1
00.00;10.00;5;Fashion;2;Divorced;2;0;08.00;204.00.00;1
01.00;17.00;5;Mobile Phone;3;Single;3;0;03.00;151.25.00;1
00.00;06.00;3;Mobile Phone;4;Married;2;0;04.00;138.16.00;0
20.00;07.00;4;Others;2;Married;11;0;03.00;321.27.00;0
21.00;21.00;4;Laptop & Accessory;5;Single;4;0;08.00;174.06.00;0
29.00.00;15.00;4;Grocery;3;Married;4;1;03.00;272.56.00;0
23.00;07.00;4;Mobile Phone;5;Married;4;0;03.00;160.08.00;0
13.00;15.00;3;Fashion;3;Single;10;0;13.00;234.99;0
06.00;13.00;4;Mobile Phone;3;Single;5;0;05.00;155.38.00;0
04.00;14.00;4;Mobile Phone;5;Single;5;1;04.00;146.66;1
;06.00;3;Mobile;4;Single;2;0;01.00;12.096.000.000.000.000;0
05.00;09.00;5;Laptop & Accessory;5;Divorced;5;0;01.00;189.01.00;0
06.00;15.00;5;Laptop & Accessory;3;Single;9;0;03.00;153.46.00;1
03.00;10.00;4;Laptop & Accessory;4;Married;2;1;07.00;152.09.00;0
05.00;14.00;1;Laptop & Accessory;3;Divorced;6;0;03.00;151.75;0
01.00;06.00;5;Mobile Phone;3;Single;3;0;03.00;155.33.00;0
11.00;17.00;4;Mobile Phone;5;Married;2;1;04.00;152.82;0
10.00;25.00.00;3;Fashion;4;Single;2;1;09.00;176.42.00;0
27.00.00;09.00;5;Grocery;1;Married;4;0;08.00;279.27.00;0
11.00;;4;Mobile;4;Single;2;0;03.00;124.04.00;0
01.00;10.00;4;Mobile Phone;5;Single;2;0;05.00;156.02.00;1
27.00.00;13.00;4;Laptop & Accessory;1;Single;4;0;03.00;149.05.00;0
05.00;16.00;3;Laptop & Accessory;1;Single;2;0;08.00;153.96;0
17.00;06.00;4;Laptop & Accessory;3;Single;5;0;02.00;159.85;0
28.00.00;14.00;4;Grocery;4;Married;2;1;00.00;23.576.999.999.999.900;0
06.00;17.00;4;Laptop & Accessory;1;Single;3;0;09.00;178.96;0
01.00;07.00;5;Mobile Phone;4;Single;3;0;01.00;153.36.00;0
03.00;28.00.00;3;Fashion;5;Married;1;0;08.00;184.12.00;0
;23.00;5;Mobile;3;Married;2;0;02.00;12.305.000.000.000.000;0
16.00;12.00;4;Grocery;2;Married;5;1;00.00;266.27.00;0
14.00;09.00;5;Mobile Phone;3;Single;4;0;03.00;153.09.00;0
13.00;08.00;3;Mobile;5;Married;5;0;02.00;133.77;0
09.00;12.00;5;Mobile;3;Married;2;0;07.00;127.41.00;0
17.00;08.00;3;Fashion;3;Single;6;1;02.00;202.09.00;0
16.00;12.00;4;Grocery;1;Married;5;1;00.00;266.27.00;0
19.00;09.00;3;Grocery;3;Divorced;4;0;09.00;274.65;0
16.00;;3;Mobile;2;Single;1;0;07.00;12.455.000.000.000.000;0
06.00;31.00.00;3;Laptop & Accessory;3;Divorced;2;0;01.00;145.39.00;0
14.00;12.00;4;Laptop & Accessory;4;Single;7;1;02.00;160.32.00;0
08.00;13.00;4;Mobile;1;Married;2;0;01.00;126.09.00;0
09.00;16.00;3;Fashion;1;Single;2;0;07.00;199.08.00;0
18.00;13.00;3;Fashion;5;Married;3;0;00.00;197.24.00;0
00.00;08.00;3;Laptop & Accessory;1;Married;1;0;02.00;142.27.00;0
;07.00;3;Mobile Phone;3;Married;2;0;01.00;11.222.999.999.999.900;0
;10.00;3;Mobile;1;Married;2;0;00.00;11.950.999.999.999.900;0
03.00;13.00;5;Mobile Phone;4;Married;3;0;01.00;153.04.00;0
04.00;25.00.00;4;Mobile Phone;3;Single;3;0;05.00;151.32.00;0
11.00;07.00;5;Laptop & Accessory;3;Married;3;0;08.00;184.93;0
01.00;29.00.00;4;Mobile Phone;3;Divorced;6;1;02.00;146.32.00;1
16.00;30.00.00;3;Fashion;5;Single;7;1;02.00;204.48.00;1
07.00;16.00;1;Laptop & Accessory;1;Married;2;0;02.00;147.24.00;0
05.00;19.00;4;Mobile Phone;1;Married;10;1;03.00;164.29.00;0
01.00;25.00.00;4;Laptop & Accessory;3;Divorced;2;1;03.00;171.14.00;1
04.00;10.00;4;Mobile Phone;3;Married;3;0;01.00;145.83;0
15.00;12.00;3;Fashion;5;Married;10;0;07.00;23.348.000.000.000.000;0
;16.00;3;Mobile;4;Married;2;0;00.00;12.008.000.000.000.000;0
08.00;10.00;3;Laptop & Accessory;3;Single;2;1;01.00;142.49.00;0
00.00;;3;Mobile;5;Married;2;1;00.00;12.397.999.999.999.900;1
02.00;23.00;4;Fashion;5;Single;2;0;09.00;179.88;0
05.00;12.00;3;Laptop & Accessory;3;Single;2;0;07.00;150.01.00;0
00.00;26.00.00;3;Fashion;3;Married;4;0;00.00;198.24.00;1
01.00;19.00;5;Mobile Phone;5;Married;3;0;01.00;145.33.00;1
11.00;31.00.00;4;Fashion;4;Divorced;4;0;;220.61;0
02.00;09.00;3;Laptop & Accessory;3;Divorced;2;0;02.00;155.61;0
11.00;09.00;3;Laptop & Accessory;3;Single;4;1;02.00;143.17.00;0
11.00;07.00;4;Fashion;1;Married;4;1;03.00;261.03.00;0
15.00;08.00;3;Mobile;3;Married;1;1;00.00;12.696.000.000.000.000;0
04.00;34.00.00;4;Laptop & Accessory;2;Married;9;0;08.00;178.04.00;0
19.00;09.00;4;Laptop & Accessory;4;Married;2;0;08.00;173.05.00;0
00.00;;3;Mobile;3;Divorced;2;0;02.00;126.01.00;1
10.00;13.00;3;Fashion;3;Single;5;0;02.00;236.64;0
03.00;16.00;4;Mobile Phone;3;Married;11;0;03.00;154.74;0
07.00;30.00.00;4;Fashion;1;Single;3;1;13.00;259.58.00;0
21.00;12.00;4;Others;3;Married;6;0;02.00;308.00.00;0
19.00;08.00;3;Grocery;3;Married;7;0;01.00;278.61;0
04.00;09.00;5;Laptop & Accessory;1;Married;3;0;09.00;166.52.00;0
21.00;09.00;4;Laptop & Accessory;4;Married;9;0;01.00;174.78;0
01.00;36.00.00;6;Laptop & Accessory;5;Single;10;0;03.00;174.69;1
19.00;24.00.00;3;Laptop & Accessory;3;Married;3;0;08.00;148.01.00;0
51.00.00;07.00;2;Laptop & Accessory;3;Divorced;2;0;09.00;174.00.00;0
13.00;08.00;1;Laptop & Accessory;4;Divorced;2;0;07.00;142.44.00;0
08.00;31.00.00;4;Laptop & Accessory;2;Single;5;0;02.00;136.81;0
12.00;07.00;5;Laptop & Accessory;1;Single;6;0;;211.86;0
15.00;32.00.00;3;Grocery;4;Married;6;0;08.00;235.25.00;0
01.00;07.00;4;Mobile Phone;3;Single;2;0;06.00;145.58.00;1
00.00;11.00;3;Mobile Phone;1;Single;2;0;00.00;11.050.999.999.999.900;0
08.00;22.00;4;Fashion;4;Single;2;0;03.00;186.06.00;0
22.00;13.00;3;Fashion;4;Married;4;0;07.00;204.66;0
01.00;16.00;3;Laptop & Accessory;3;Single;4;0;07.00;136.06.00;0
09.00;15.00;4;Laptop & Accessory;3;Married;3;0;10.00;166.48.00;0
03.00;09.00;4;Laptop & Accessory;1;Married;3;0;;213.53.00;0
12.00;17.00;3;Fashion;2;Divorced;2;0;07.00;176.54.00;1
19.00;14.00;4;Mobile Phone;3;Divorced;6;1;03.00;169.77;0
19.00;27.00.00;4;Laptop & Accessory;3;Single;10;0;02.00;173.05.00;0
26.00.00;13.00;1;Grocery;3;Married;4;0;03.00;248.14.00;0
20.00;10.00;4;Fashion;4;Married;9;1;10.00;203.33.00;0
09.00;14.00;4;Mobile Phone;3;Married;3;0;01.00;149.04.00;0
13.00;15.00;3;Laptop & Accessory;3;Married;4;0;07.00;139.75;0
17.00;30.00.00;5;Mobile Phone;3;Single;3;0;04.00;137.08.00;0
08.00;17.00;4;Mobile Phone;3;Single;3;1;03.00;154.36.00;1
07.00;;3;Mobile;4;Married;2;1;03.00;12.341.999.999.999.900;1
01.00;22.00;4;Mobile Phone;1;Single;3;0;01.00;137.32.00;0
12.00;24.00.00;3;Laptop & Accessory;3;Single;1;0;07.00;145.34.00;0
09.00;07.00;4;Fashion;4;Divorced;3;0;07.00;197.95;0
02.00;;3;Mobile;3;Single;2;0;00.00;12.641.999.999.999.900;0
04.00;09.00;4;Mobile Phone;4;Married;3;0;01.00;149.76;0
29.00.00;08.00;2;Grocery;1;Married;4;0;01.00;272.32.00;0
01.00;14.00;4;Mobile Phone;3;Divorced;3;1;03.00;153.86;1
20.00;20.00;4;Laptop & Accessory;4;Single;8;0;10.00;180.62;0
01.00;31.00.00;2;Mobile Phone;5;Single;3;0;01.00;135.91;1
10.00;07.00;4;Laptop & Accessory;1;Married;2;0;11.00;164.74;0
01.00;07.00;4;Laptop & Accessory;4;Divorced;2;1;05.00;188.49.00;0
09.00;09.00;5;Fashion;4;Married;4;0;;227.74;0
04.00;30.00.00;4;Laptop & Accessory;5;Single;2;0;08.00;168.12.00;0
04.00;11.00;3;Laptop & Accessory;3;Married;2;0;02.00;183.46.00;0
10.00;06.00;4;Laptop & Accessory;3;Married;2;0;07.00;159.93;0
13.00;07.00;3;Grocery;5;Married;3;0;16.00;268.23.00;0
01.00;17.00;5;Mobile Phone;5;Single;8;1;01.00;149.04.00;1
08.00;06.00;3;Fashion;4;Married;2;0;06.00;172.95;0
11.00;;1;Mobile;3;Married;2;0;03.00;126.01.00;0
01.00;16.00;4;Mobile Phone;2;Single;3;0;03.00;151.01.00;0
15.00;15.00;3;Mobile Phone;1;Single;2;0;08.00;136.73;0
24.00.00;09.00;3;Fashion;3;Married;3;0;;23.116.000.000.000.000;0
30.00.00;07.00;4;Mobile Phone;5;Divorced;4;0;01.00;145.66;0
01.00;25.00.00;2;Laptop & Accessory;3;Married;4;0;03.00;187.32.00;0
01.00;16.00;4;Mobile Phone;5;Single;3;0;03.00;152.28.00;0
20.00;10.00;4;Grocery;3;Married;5;0;10.00;299.65;0
00.00;18.00;3;Laptop & Accessory;1;Single;4;1;07.00;145.81;1
01.00;23.00;4;Mobile Phone;4;Married;4;1;03.00;148.73;1
06.00;22.00;3;Laptop & Accessory;1;Married;2;1;02.00;153.68;0
17.00;13.00;5;Laptop & Accessory;3;Single;3;1;09.00;165.81;0
07.00;09.00;4;Mobile Phone;1;Single;2;0;03.00;150.00.00;0
17.00;22.00;5;Grocery;3;Married;3;0;12.00;301.03.00;0
13.00;07.00;3;Laptop & Accessory;1;Married;5;0;03.00;165.13.00;0
05.00;14.00;4;Fashion;5;Married;4;0;;221.37.00;0
00.00;08.00;4;Mobile Phone;1;Single;2;0;00.00;11.102.000.000.000.000;1
16.00;33.00.00;3;Fashion;5;Divorced;9;0;01.00;208.02.00;0
01.00;36.00.00;6;Laptop & Accessory;5;Single;10;0;03.00;174.69;1
17.00;17.00;5;Laptop & Accessory;3;Married;3;0;01.00;177.57.00;0
09.00;07.00;6;Mobile Phone;1;Married;3;0;02.00;154.77;0
14.00;16.00;4;Mobile Phone;4;Married;10;1;01.00;161.17.00;0
04.00;09.00;5;Mobile Phone;5;Single;2;0;08.00;174.68;0
09.00;23.00;4;Laptop & Accessory;4;Married;3;0;03.00;155.07.00;0
08.00;09.00;4;Laptop & Accessory;3;Single;4;0;03.00;165.33.00;0
07.00;07.00;3;Fashion;1;Single;2;0;01.00;198.88;0
01.00;30.00.00;5;Fashion;5;Married;3;0;11.00;198.36.00;1
19.00;33.00.00;5;Laptop & Accessory;5;Married;3;0;06.00;168.85;0
01.00;33.00.00;4;Laptop & Accessory;1;Married;3;1;09.00;181.17.00;1
08.00;07.00;5;Fashion;5;Divorced;11;0;;229.82;1
06.00;20.00;3;Mobile;4;Married;2;0;06.00;127.56.00;0
13.00;12.00;3;Grocery;3;Single;8;0;13.00;232.37.00;0
13.00;08.00;1;Laptop & Accessory;3;Married;6;0;08.00;163.77;0
12.00;10.00;4;Fashion;3;Married;2;0;;23.108.999.999.999.900;0
10.00;20.00;4;Mobile Phone;4;Divorced;5;0;05.00;146.43.00;0
01.00;30.00.00;5;Laptop & Accessory;3;Married;3;0;09.00;160.04.00;0
04.00;16.00;3;Fashion;3;Married;5;0;;210.31.00;0
08.00;31.00.00;4;Fashion;4;Married;4;0;08.00;20.902.999.999.999.900;0
06.00;11.00;4;Mobile Phone;4;Divorced;4;0;03.00;164.31.00;0
05.00;;3;Mobile;5;Single;2;0;02.00;12.438.999.999.999.900;0
17.00;32.00.00;5;Fashion;1;Married;7;0;01.00;23.298.000.000.000.000;0
22.00;11.00;5;Fashion;3;Single;9;0;09.00;234.99;0
08.00;16.00;3;Mobile Phone;2;Married;2;0;02.00;139.17.00;0
07.00;;3;Mobile;3;Married;2;1;06.00;12.578.999.999.999.900;0
21.00;10.00;3;Fashion;1;Single;2;0;08.00;178.98;0
00.00;16.00;4;Fashion;5;Married;10;0;00.00;203.06.00;1
00.00;09.00;3;Laptop & Accessory;3;Married;1;0;02.00;149.99;0
00.00;07.00;4;Laptop & Accessory;3;Single;2;0;02.00;146.17.00;0
16.00;12.00;4;Others;3;Divorced;8;0;01.00;308.03.00;0
13.00;17.00;4;Fashion;3;Single;9;0;03.00;259.64;0
;13.00;3;Mobile;5;Single;4;1;03.00;121.66;1
19.00;32.00.00;4;Others;4;Single;5;0;01.00;305.61;0
12.00;07.00;5;Laptop & Accessory;2;Single;6;0;;211.86;0
01.00;28.00.00;2;Mobile Phone;2;Single;3;0;03.00;151.78;0
24.00.00;07.00;4;Others;4;Married;5;1;08.00;306.72;0
18.00;27.00.00;4;Mobile Phone;4;Single;3;0;04.00;159.02.00;0
18.00;15.00;2;Mobile Phone;2;Divorced;4;1;03.00;153.18.00;0
;30.00.00;4;Mobile;3;Single;6;1;03.00;120.28.00;1
16.00;11.00;4;Others;2;Divorced;3;0;16.00;317.32.00;0
05.00;15.00;4;Fashion;1;Married;3;0;10.00;232.93;0
09.00;;1;Laptop & Accessory;1;Married;5;0;03.00;12.571.000.000.000.000;0
10.00;09.00;4;Laptop & Accessory;4;Married;6;1;01.00;194.62;0
00.00;09.00;4;Mobile;3;Single;2;0;00.00;132.03.00;0
20.00;14.00;4;Fashion;3;Married;8;0;08.00;233.45.00;0
03.00;09.00;4;Mobile Phone;4;Married;2;0;05.00;152.03.00;0
03.00;17.00;5;Laptop & Accessory;3;Single;11;0;05.00;183.69;0
16.00;15.00;4;Mobile Phone;3;Single;6;0;01.00;164.68;0
09.00;23.00;5;Fashion;4;Single;3;0;;211.06.00;0
11.00;36.00.00;4;Fashion;4;Divorced;3;1;10.00;243.49.00;1
16.00;09.00;4;Grocery;5;Married;2;0;08.00;301.65;0
01.00;07.00;2;Fashion;4;Single;3;0;08.00;199.46.00;1
01.00;07.00;4;Fashion;5;Divorced;3;0;08.00;199.12.00;0
15.00;12.00;2;Mobile Phone;3;Divorced;4;1;04.00;146.27.00;0
05.00;11.00;3;Laptop & Accessory;4;Divorced;2;0;03.00;165.24.00;0
22.00;13.00;3;Fashion;4;Married;4;0;07.00;204.66;0
01.00;09.00;4;Laptop & Accessory;3;Single;3;1;05.00;169.78;0
08.00;22.00;4;Laptop & Accessory;5;Single;3;0;07.00;186.25.00;0
01.00;11.00;5;Mobile Phone;1;Married;2;0;05.00;156.62;0
01.00;15.00;5;Mobile Phone;4;Single;3;0;01.00;137.61;1
01.00;24.00.00;4;Mobile Phone;3;Married;2;1;01.00;152.41.00;1
22.00;09.00;4;Laptop & Accessory;5;Divorced;5;0;02.00;147.89;0
01.00;07.00;5;Mobile Phone;3;Married;3;0;04.00;145.07.00;0
11.00;31.00.00;4;Fashion;4;Married;4;0;;220.61;0
01.00;14.00;4;Mobile Phone;4;Single;3;1;01.00;149.72;1
09.00;24.00.00;3;Laptop & Accessory;2;Single;3;0;09.00;177.79;0
10.00;19.00;4;Laptop & Accessory;3;Married;11;1;02.00;171.63;0
00.00;06.00;3;Mobile;4;Single;2;1;04.00;132.02.00;1
00.00;28.00.00;4;Mobile;4;Married;2;0;00.00;128.63;1
05.00;07.00;5;Mobile Phone;5;Married;3;0;03.00;147.18.00;0
01.00;35.00.00;5;Laptop & Accessory;5;Single;5;0;04.00;167.84;1
10.00;25.00.00;4;Mobile Phone;1;Single;3;0;08.00;146.53.00;0
;07.00;3;Mobile;5;Single;3;0;02.00;12.080.000.000.000.000;0
13.00;10.00;3;Others;3;Divorced;2;0;09.00;290.33.00;0
05.00;18.00;4;Mobile Phone;1;Married;5;1;03.00;148.56.00;0
31.00.00;10.00;2;Mobile Phone;5;Married;6;1;01.00;151.07.00;0
13.00;22.00;3;Mobile;3;Married;10;0;00.00;135.44.00;0
01.00;15.00;4;Mobile Phone;3;Single;3;0;01.00;144.04.00;1
00.00;06.00;3;Mobile;1;Single;2;1;08.00;12.686.000.000.000.000;1
08.00;;3;Mobile;3;Divorced;2;0;00.00;12.403.999.999.999.900;0
01.00;31.00.00;5;Mobile Phone;3;Single;7;1;04.00;145.28.00;1
15.00;10.00;5;Laptop & Accessory;4;Married;4;0;;214.38.00;0
18.00;16.00;4;Mobile Phone;5;Divorced;3;1;02.00;150.59.00;0
13.00;25.00.00;4;Laptop & Accessory;3;Single;2;0;08.00;170.34.00;0
23.00;06.00;3;Grocery;2;Married;10;0;03.00;273.99;0
06.00;06.00;1;Laptop & Accessory;4;Divorced;2;1;02.00;154.88;0
16.00;08.00;3;Mobile;1;Single;1;0;08.00;135.39.00;0
05.00;09.00;4;Mobile Phone;3;Married;2;0;03.00;155.67;0
01.00;15.00;5;Laptop & Accessory;5;Single;8;0;03.00;178.26.00;1
11.00;13.00;2;Laptop & Accessory;5;Married;6;1;08.00;184.74;0
23.00;14.00;5;Fashion;3;Single;10;0;01.00;170.00.00;0
01.00;36.00.00;4;Laptop & Accessory;3;Married;7;0;01.00;168.06.00;0
04.00;30.00.00;3;Laptop & Accessory;1;Single;3;0;04.00;152.38.00;0
;17.00;3;Mobile;4;Divorced;2;0;02.00;122.44.00;0
26.00.00;14.00;3;Grocery;1;Married;6;0;;218.36.00;0
10.00;19.00;5;Fashion;1;Single;2;0;;213.58.00;0
03.00;09.00;4;Laptop & Accessory;3;Divorced;3;0;03.00;171.49.00;0
30.00.00;21.00;3;Grocery;3;Married;3;1;02.00;257.87;0
00.00;;3;Mobile;4;Single;1;0;02.00;124.22.00;1
16.00;08.00;3;Laptop & Accessory;1;Married;2;0;07.00;156.75;0
06.00;19.00;3;Mobile;2;Single;4;0;02.00;134.52.00;0
13.00;15.00;3;Mobile Phone;4;Married;9;1;00.00;136.17.00;0
;08.00;3;Mobile;1;Married;2;0;02.00;12.013.999.999.999.900;0
31.00.00;10.00;5;Mobile Phone;2;Divorced;5;0;01.00;146.77;0
01.00;16.00;4;Mobile Phone;5;Divorced;3;0;03.00;150.00.00;0
11.00;28.00.00;4;Mobile Phone;2;Divorced;7;0;01.00;154.73;0
16.00;33.00.00;1;Mobile Phone;4;Married;6;0;02.00;148.76;0
25.00.00;07.00;5;Fashion;5;Single;5;0;09.00;199.84;0
08.00;24.00.00;3;Fashion;1;Single;3;0;02.00;193.62;0
04.00;13.00;3;Laptop & Accessory;2;Married;5;0;07.00;175.47.00;0
02.00;08.00;4;Mobile Phone;1;Married;3;0;04.00;145.44.00;0
24.00.00;06.00;3;Mobile;2;Divorced;2;0;00.00;12.722.999.999.999.900;0
08.00;31.00.00;4;Mobile Phone;3;Married;5;1;01.00;156.61;1
14.00;16.00;3;Laptop & Accessory;2;Single;8;0;10.00;162.03.00;0
22.00;14.00;4;Grocery;4;Married;7;0;;231.02.00;0
12.00;09.00;4;Fashion;4;Single;9;0;01.00;198.51.00;0
10.00;22.00;6;Laptop & Accessory;1;Married;3;0;12.00;179.06.00;0
04.00;14.00;3;Fashion;2;Married;2;0;09.00;207.93;0
10.00;09.00;4;Mobile Phone;3;Single;6;0;10.00;150.19.00;0
10.00;;3;Mobile;1;Married;2;1;02.00;12.325.999.999.999.900;0
00.00;16.00;3;Laptop & Accessory;5;Single;2;0;08.00;142.13.00;1
02.00;26.00.00;5;Mobile Phone;5;Divorced;3;0;04.00;156.96;0
11.00;15.00;3;Mobile Phone;1;Married;3;0;03.00;147.71;0
21.00;35.00.00;3;Fashion;3;Married;4;0;;22.504.000.000.000.000;0
03.00;31.00.00;3;Laptop & Accessory;3;Divorced;8;1;02.00;147.36.00;0
22.00;12.00;4;Grocery;3;Married;3;1;12.00;23.966.000.000.000.000;0
01.00;13.00;4;Mobile Phone;5;Single;4;0;04.00;154.06.00;1
11.00;12.00;4;Laptop & Accessory;2;Married;9;0;05.00;188.47.00;0
00.00;23.00;4;Laptop & Accessory;3;Married;2;0;02.00;143.77;0
08.00;09.00;3;Fashion;2;Married;7;0;08.00;178.23.00;0
25.00.00;13.00;5;Mobile Phone;3;Single;2;0;08.00;153.38.00;0
15.00;14.00;2;Mobile Phone;3;Divorced;3;0;09.00;158.76;0
00.00;06.00;4;Mobile Phone;3;Single;1;1;02.00;137.03.00;1
18.00;15.00;4;Laptop & Accessory;3;Married;2;0;12.00;155.93;0
13.00;26.00.00;4;Laptop & Accessory;1;Married;10;0;03.00;164.02.00;0
24.00.00;36.00.00;5;Grocery;3;Married;2;0;08.00;295.46.00;0
09.00;08.00;3;Laptop & Accessory;4;Married;5;1;00.00;169.62;0
12.00;36.00.00;4;Laptop & Accessory;2;Divorced;5;0;08.00;187.61;0
05.00;;3;Mobile;4;Divorced;2;0;07.00;12.369.999.999.999.900;0
00.00;26.00.00;3;Laptop & Accessory;3;Single;2;0;07.00;199.81;0
00.00;11.00;4;Laptop & Accessory;3;Single;2;1;03.00;157.44.00;1
12.00;07.00;4;Mobile Phone;5;Single;5;0;01.00;151.19.00;0
00.00;24.00.00;1;Laptop & Accessory;3;Married;3;0;02.00;162.32.00;0
09.00;25.00.00;2;Laptop & Accessory;5;Married;3;0;11.00;177.08.00;0
01.00;17.00;4;Fashion;3;Married;8;0;;225.48.00;1
09.00;08.00;4;Fashion;3;Married;2;0;00.00;175.96;0
17.00;30.00.00;5;Mobile Phone;3;Single;3;0;04.00;137.08.00;0
02.00;08.00;3;Grocery;2;Married;8;0;;221.69;1
05.00;06.00;3;Laptop & Accessory;5;Married;5;0;02.00;140.87;0
11.00;06.00;3;Laptop & Accessory;1;Married;8;0;09.00;147.35.00;0
05.00;16.00;3;Fashion;1;Single;3;0;;212.44.00;0
19.00;09.00;5;Laptop & Accessory;1;Married;3;0;10.00;182.07.00;0
00.00;13.00;3;Mobile;3;Married;4;1;07.00;133.39.00;1
03.00;06.00;4;Fashion;3;Single;2;0;08.00;184.74;0
07.00;23.00;4;Laptop & Accessory;1;Married;3;1;03.00;178.68;0
06.00;10.00;4;Laptop & Accessory;5;Married;3;0;04.00;192.25.00;0
15.00;34.00.00;4;Laptop & Accessory;2;Divorced;1;0;04.00;145.23.00;0
11.00;07.00;5;Mobile Phone;5;Married;4;0;03.00;164.02.00;0
06.00;21.00;3;Laptop & Accessory;1;Married;1;1;01.00;12.00;0
00.00;30.00.00;4;Fashion;5;Single;2;0;09.00;187.22.00;1
14.00;09.00;4;Laptop & Accessory;4;Married;5;0;11.00;181.77;0
23.00;34.00.00;3;Grocery;5;Married;5;1;02.00;268.08.00;0
27.00.00;30.00.00;4;Grocery;1;Single;8;0;09.00;267.75;0
05.00;25.00.00;2;Mobile;3;Married;7;1;02.00;127.59.00;1
13.00;07.00;3;Fashion;2;Married;2;0;;221.13.00;0
18.00;31.00.00;3;Others;4;Single;4;0;00.00;280.61;0
01.00;06.00;3;Mobile Phone;5;Married;2;0;02.00;135.91;0
08.00;16.00;3;Laptop & Accessory;3;Single;4;1;04.00;161.42.00;0
15.00;18.00;3;Mobile;4;Married;9;0;04.00;127.66;0
15.00;14.00;4;Laptop & Accessory;3;Single;8;0;02.00;175.03.00;0
00.00;15.00;3;Mobile;5;Single;3;1;00.00;131.72;1
11.00;17.00;4;Mobile Phone;5;Married;2;1;04.00;152.82;0
04.00;08.00;3;Mobile;3;Married;1;0;02.00;130.67;0
03.00;16.00;5;Mobile Phone;2;Single;2;0;03.00;164.83;0
10.00;15.00;2;Fashion;5;Married;11;0;06.00;242.13.00;0
01.00;14.00;4;Mobile Phone;4;Single;3;0;01.00;151.79;1
28.00.00;26.00.00;4;Fashion;4;Divorced;4;0;02.00;232.25.00;0
03.00;13.00;3;Laptop & Accessory;3;Married;2;0;09.00;134.91;0
;08.00;3;Mobile;3;Married;7;0;02.00;122.31.00;0
02.00;16.00;4;Laptop & Accessory;1;Single;3;0;08.00;177.53.00;0
14.00;27.00.00;4;Fashion;2;Divorced;6;0;;228.22.00;0
08.00;34.00.00;1;Laptop & Accessory;3;Married;2;0;08.00;134.07.00;0
10.00;07.00;4;Laptop & Accessory;1;Single;6;0;01.00;191.53.00;0
31.00.00;14.00;2;Laptop & Accessory;1;Married;2;1;10.00;177.02.00;0
01.00;15.00;3;Laptop & Accessory;2;Single;2;0;07.00;152.53.00;0
10.00;33.00.00;4;Laptop & Accessory;3;Married;8;0;03.00;178.47.00;0
08.00;28.00.00;5;Mobile Phone;3;Single;1;0;03.00;142.03.00;0
10.00;31.00.00;3;Laptop & Accessory;3;Divorced;4;1;07.00;144.49.00;0
14.00;07.00;5;Grocery;4;Married;3;0;12.00;260.03.00;0
04.00;22.00;5;Fashion;5;Married;4;0;08.00;196.04.00;0
02.00;09.00;4;Laptop & Accessory;4;Divorced;3;1;06.00;172.79;0
04.00;24.00.00;4;Fashion;5;Divorced;3;1;09.00;24.416.000.000.000.000;0
00.00;;3;Mobile;1;Married;1;0;01.00;12.522.999.999.999.900;0
03.00;13.00;3;Laptop & Accessory;5;Married;8;0;02.00;147.79;0
09.00;09.00;4;Fashion;1;Married;5;0;12.00;196.99;0
00.00;;3;Mobile;2;Divorced;6;1;04.00;12.436.000.000.000.000;1
10.00;09.00;5;Fashion;3;Married;3;0;01.00;200.96;0
;12.00;3;Mobile;5;Married;5;1;02.00;12.072.999.999.999.900;1
24.00.00;15.00;3;Others;4;Married;5;1;10.00;298.47.00;0
08.00;28.00.00;1;Fashion;4;Married;8;0;;21.995.999.999.999.900;0
;06.00;3;Mobile;3;Single;1;0;05.00;12.058.000.000.000.000;1
01.00;20.00;4;Laptop & Accessory;3;Single;5;1;;223.54.00;1
00.00;08.00;3;Mobile Phone;1;Single;2;1;03.00;137.06.00;0
24.00.00;07.00;4;Others;2;Married;5;0;07.00;320.17.00;0
06.00;;4;Mobile;4;Married;7;0;01.00;126.22.00;0
09.00;09.00;4;Fashion;2;Divorced;5;0;12.00;196.99;0
08.00;07.00;4;Laptop & Accessory;1;Married;1;0;00.00;153.63;0
07.00;14.00;4;Laptop & Accessory;3;Married;3;0;09.00;184.68;0
08.00;10.00;4;Mobile Phone;5;Divorced;6;0;03.00;148.62;1
04.00;15.00;2;Fashion;5;Divorced;2;1;08.00;23.916.000.000.000.000;0
10.00;11.00;1;Mobile;3;Single;1;0;03.00;135.00.00;0
