user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date,cluster,pca1,pca2,risk_score,risk_category,Alert_Timestamp,Alert_Priority
U00181,61,Male,Bachelor,Unemployed,Salesperson,2803.26,2363.75,249694.64,Yes,Car,325922.64,180,6441.3,22.93,2.3,588,7.42,Africa,2021-12-04,1,0.860198700357752,0.6430722728177466,18.67,High Risk,2026-01-08 17:56:47,CRITICAL
U00182,33,Male,Bachelor,Employed,Student,7282.09,2914.87,575631.38,No,,0.0,0,0.0,0.0,0.0,490,6.59,Asia,2022-10-31,1,-1.3535190774885892,-0.01553718007219,83.06,Low Risk,2026-01-08 17:56:47,CRITICAL
U00185,47,Female,Bachelor,Employed,Manager,4663.96,2182.84,481185.38,Yes,Car,413193.49,36,16369.55,24.73,3.51,472,8.6,North America,2022-11-11,1,1.548634876713766,0.3694119093749182,-23.09,,2026-01-08 17:56:47,CRITICAL
U00189,34,Male,Other,Employed,Student,500.0,280.38,46568.45,No,,0.0,0,0.0,0.0,0.0,325,7.76,Africa,2025-03-17,1,0.1847568315648259,-0.3901648642168791,75.29,Low Risk,2026-01-08 17:56:47,CRITICAL
U00192,59,Other,Bachelor,Employed,Manager,5222.29,3038.57,283879.59,No,,0.0,0,0.0,0.0,0.0,348,4.53,North America,2024-03-02,2,-0.8043794430319815,-1.1391140807756122,76.38,Low Risk,2026-01-08 17:56:47,CRITICAL
U00193,25,Male,High School,Employed,Salesperson,1098.58,591.12,7111.4,Yes,Business,44459.29,360,930.11,25.09,0.85,482,0.54,North America,2023-06-24,2,0.307726145973265,-1.4910114862851325,57.18,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00194,56,Female,Master,Student,Engineer,3366.49,1797.45,295939.4,No,,0.0,0,0.0,0.0,0.0,408,7.33,Africa,2025-05-05,1,-0.4238819923495504,-0.1581240988236056,79.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U00195,65,Male,Master,Student,Salesperson,4289.74,3054.1,63493.01,Yes,Car,331669.59,120,3727.34,6.27,0.87,711,1.23,Africa,2024-02-16,0,0.003501212228651,-0.3468649600932087,67.36,Low Risk,2026-01-08 17:56:47,CRITICAL
U00198,58,Male,Bachelor,Employed,Salesperson,5523.61,2064.74,373212.19,Yes,Car,408544.88,180,8988.4,25.83,1.63,737,5.63,Asia,2023-06-10,0,0.2458976556531663,0.8323347335398815,45.78,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00199,35,Male,High School,Employed,Unemployed,3468.46,2702.03,343043.8,No,,0.0,0,0.0,0.0,0.0,340,8.24,Asia,2025-01-17,1,-0.3652865728069029,-0.238980578166659,76.0,Low Risk,2026-01-08 17:56:47,CRITICAL
U00200,65,Male,Bachelor,Employed,Engineer,6866.84,4226.45,425659.95,Yes,Car,72154.48,300,1421.39,23.57,0.21,447,5.17,Asia,2023-01-29,2,-0.9362793098108028,-0.5637313914241037,74.74,Low Risk,2026-01-08 17:56:47,CRITICAL
U00202,20,Other,Bachelor,Employed,Unemployed,4222.34,3611.72,212810.36,Yes,Home,378350.59,120,5171.17,10.81,1.22,784,4.2,Europe,2023-09-13,0,0.2947087625858977,0.7069889978178628,60.29,Low Risk,2026-01-08 17:56:47,CRITICAL
U00203,54,Female,Bachelor,Unemployed,Doctor,4028.65,1421.8,295288.07,Yes,Education,193370.44,180,3061.36,17.62,0.76,464,6.11,North America,2024-05-06,1,-0.1911929669776226,-0.2271871661352028,59.04,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00205,28,Female,Bachelor,Employed,Manager,2956.2,2274.6,261528.68,Yes,Home,285119.3,36,8992.59,8.44,3.04,819,7.37,Africa,2024-02-07,1,1.2189450620835922,1.647534696458167,7.34,High Risk,2026-01-08 17:56:47,CRITICAL
U00208,50,Female,Bachelor,Self-employed,Accountant,1654.82,856.14,144656.28,No,,0.0,0,0.0,0.0,0.0,381,7.28,Africa,2021-08-17,1,-0.0624757054066931,-0.2721873583156302,77.93,Low Risk,2026-01-08 17:56:47,CRITICAL
U00209,68,Female,Bachelor,Unemployed,Driver,3605.32,2928.88,192419.53,No,,0.0,0,0.0,0.0,0.0,446,4.45,Asia,2022-08-23,2,-0.3748476219619028,-0.7080523956122224,80.99,Low Risk,2026-01-08 17:56:47,CRITICAL
U00211,33,Female,Bachelor,Self-employed,Accountant,3752.54,2550.77,35276.54,Yes,Business,384692.47,360,7601.15,23.69,2.03,846,0.78,Europe,2021-09-28,0,0.7055373800468846,0.1340138299037718,38.91,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00212,57,Male,Master,Employed,Doctor,3287.06,1789.03,29721.5,Yes,Car,316412.82,24,13622.21,3.16,4.14,382,0.75,Asia,2022-03-22,2,1.7007276996967204,-1.95409916995076,-46.22,,2026-01-08 17:56:47,CRITICAL
U00213,55,Male,High School,Employed,Unemployed,784.88,344.9,27143.77,No,,0.0,0,0.0,0.0,0.0,326,2.88,Other,2021-09-08,2,0.1094180869909704,-1.5970658485775928,75.34,Low Risk,2026-01-08 17:56:47,CRITICAL
U00216,30,Female,Master,Employed,Teacher,3016.73,1147.25,229245.7,Yes,Business,201820.87,360,850.88,3.0,0.28,453,6.33,Europe,2023-04-15,1,-0.2568430964933976,-0.2036811770811548,72.92,Low Risk,2026-01-08 17:56:47,CRITICAL
U00217,49,Female,Master,Employed,Manager,2283.1,824.51,100446.79,Yes,Car,433407.44,60,12543.83,24.3,5.49,440,3.67,Asia,2023-09-24,2,2.0184505075134327,-0.9603553775346704,-83.99,,2026-01-08 17:56:47,CRITICAL
U00218,66,Male,PhD,Self-employed,Engineer,6251.18,4452.16,374227.57,Yes,Car,422280.1,240,2367.4,3.12,0.38,322,4.99,Other,2021-08-19,2,-0.6341384903974366,-1.1627901088371553,63.75,Low Risk,2026-01-08 17:56:47,CRITICAL
U00221,58,Male,Master,Employed,Doctor,3206.68,2226.76,183765.46,No,,0.0,0,0.0,0.0,0.0,399,4.78,Other,2022-09-16,2,-0.3419284997314973,-0.82958510218223,78.78,Low Risk,2026-01-08 17:56:47,CRITICAL
U00222,40,Female,Bachelor,Employed,Student,4965.05,1864.05,440732.94,No,,0.0,0,0.0,0.0,0.0,448,7.4,Africa,2025-07-02,1,-0.8413879694326634,0.0224786844426068,81.08,Low Risk,2026-01-08 17:56:47,CRITICAL
U00230,43,Male,High School,Self-employed,Manager,3526.46,1342.05,405551.98,No,,0.0,0,0.0,0.0,0.0,314,9.58,Other,2022-04-11,1,-0.5173604633225788,-0.0190360729273406,74.78,Low Risk,2026-01-08 17:56:47,CRITICAL
U00233,52,Female,Bachelor,Student,Accountant,3564.92,3036.0,78856.54,Yes,Home,490607.74,60,14512.38,25.39,4.07,424,1.84,Europe,2025-04-11,2,1.8321047217947848,-1.5063839998737023,-42.15,,2026-01-08 17:56:47,CRITICAL
U00237,49,Female,Bachelor,Self-employed,Doctor,4495.02,3913.17,313582.32,Yes,Home,496228.7,60,12733.59,18.49,2.83,381,5.81,Africa,2023-12-22,2,1.2689897348600887,-0.7173894992090603,-6.97,,2026-01-08 17:56:47,CRITICAL
U00238,18,Male,High School,Student,Doctor,4300.81,1361.26,434253.47,No,,0.0,0,0.0,0.0,0.0,492,8.41,North America,2023-09-21,1,-0.7091792765607019,0.4759086466558861,83.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U00239,39,Female,Bachelor,Student,Salesperson,4983.59,2773.37,199189.14,No,,0.0,0,0.0,0.0,0.0,408,3.33,Africa,2024-03-31,2,-0.7634801641902323,-1.1664292204358389,79.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U00240,24,Female,PhD,Unemployed,Salesperson,7404.11,5611.32,732944.0,No,,0.0,0,0.0,0.0,0.0,408,8.25,Other,2022-05-30,1,-1.1214250451079122,0.0212853166997834,79.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U00241,25,Male,Bachelor,Unemployed,Accountant,1188.49,983.71,66375.13,Yes,Car,418077.14,60,11482.75,21.73,9.66,835,4.65,Europe,2024-02-02,3,3.0124258138474467,1.043178461654752,-190.51,,2026-01-08 17:56:47,CRITICAL
U00242,21,Male,Master,Employed,Manager,2137.46,1013.19,238976.54,Yes,Education,383007.83,360,6066.75,18.94,2.84,625,9.32,Other,2023-06-29,1,0.9691747190864404,1.2884703616158928,4.21,High Risk,2026-01-08 17:56:47,CRITICAL
U00245,25,Female,High School,Employed,Teacher,4836.8,4214.46,30180.51,Yes,Business,474655.1,360,3003.27,6.51,0.62,401,0.52,North America,2021-12-21,2,-0.1710972819377592,-1.907395206168764,60.27,Low Risk,2026-01-08 17:56:47,CRITICAL
U00247,34,Male,High School,Employed,Unemployed,4879.0,3592.09,331646.36,No,,0.0,0,0.0,0.0,0.0,364,5.66,North America,2025-07-05,2,-0.6545832937265077,-0.7867204043942153,77.13,Low Risk,2026-01-08 17:56:47,CRITICAL
U00249,50,Other,Bachelor,Employed,Driver,4612.82,2880.43,240955.26,Yes,Business,431457.6,36,18014.88,28.72,3.91,757,4.35,North America,2024-01-03,0,1.8878630198855169,0.5768510835124604,-21.68,,2026-01-08 17:56:47,CRITICAL
U00250,37,Female,Master,Employed,Unemployed,7684.96,5407.31,736570.75,Yes,Business,467713.25,24,25077.7,25.49,3.26,478,7.99,Europe,2025-03-21,3,1.887996909057016,0.1808977709390112,-15.31,,2026-01-08 17:56:47,CRITICAL
U00251,69,Female,High School,Employed,Salesperson,1941.26,1306.03,79368.68,No,,0.0,0,0.0,0.0,0.0,368,3.41,Asia,2022-12-20,2,-0.0996869342356673,-1.292447733215285,77.32,Low Risk,2026-01-08 17:56:47,CRITICAL
U00252,50,Male,Bachelor,Self-employed,Salesperson,1294.66,444.41,33145.48,Yes,Education,321225.46,180,6316.65,22.8,4.88,514,2.13,Asia,2022-05-21,2,1.5157573718023876,-0.9816674756678636,-62.21,,2026-01-08 17:56:47,CRITICAL
U00253,46,Male,Bachelor,Employed,Accountant,1343.37,1185.4,19694.42,No,,0.0,0,0.0,0.0,0.0,381,1.22,Europe,2023-07-08,2,0.0466947463121835,-1.7712117635038795,77.93,Low Risk,2026-01-08 17:56:47,CRITICAL
U00254,37,Male,Bachelor,Employed,Driver,4154.95,1758.37,243418.23,Yes,Business,275253.53,180,6776.47,29.15,1.63,738,4.88,Asia,2023-07-16,0,0.3594001449746183,0.6712945837236344,45.83,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00257,51,Male,High School,Self-employed,Doctor,4139.1,3575.32,113384.28,No,,0.0,0,0.0,0.0,0.0,345,2.28,Europe,2022-05-16,2,-0.4638682432236375,-1.7015788902734708,76.24,Low Risk,2026-01-08 17:56:47,CRITICAL
U00259,45,Female,Master,Employed,Driver,7499.17,5119.03,224616.81,No,,0.0,0,0.0,0.0,0.0,338,2.5,North America,2024-06-21,2,-1.2085509642781385,-1.713435412524036,75.91,Low Risk,2026-01-08 17:56:47,CRITICAL
U00260,40,Male,PhD,Employed,Engineer,6762.91,2898.88,225690.42,Yes,Business,178075.55,24,9306.97,22.78,1.38,613,2.78,North America,2023-09-19,0,-0.0293189210091489,-0.4393349308305856,47.45,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00261,28,Female,Bachelor,Employed,Teacher,4999.37,4297.59,329245.37,Yes,Home,257291.91,240,4967.25,22.92,0.99,793,5.49,Europe,2024-05-18,0,0.09552856266608,1.058459262960884,67.62,Low Risk,2026-01-08 17:56:47,CRITICAL
U00262,34,Female,Bachelor,Employed,Engineer,4944.0,4049.71,543506.54,No,,0.0,0,0.0,0.0,0.0,486,9.16,Other,2022-10-25,1,-0.6120475643932765,0.6207330398830346,82.87,Low Risk,2026-01-08 17:56:47,CRITICAL
U00264,30,Male,Bachelor,Employed,Unemployed,2466.69,781.91,64507.61,Yes,Car,205425.86,24,9866.97,14.04,4.0,337,2.18,Other,2025-01-24,2,1.4165219121310602,-1.7774895058008366,-44.14,,2026-01-08 17:56:47,CRITICAL
U00265,65,Female,Master,Student,Teacher,4271.44,3037.34,61164.05,Yes,Business,462355.97,300,6993.75,17.94,1.64,576,1.19,Other,2024-11-19,0,0.4619513737164621,-0.9689173289540308,37.91,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00266,69,Female,Master,Employed,Student,4329.82,3774.26,173266.47,Yes,Home,136477.88,12,12100.37,11.6,2.79,436,3.33,Asia,2024-02-08,2,1.2303791379631333,-1.0829397137201895,-3.18,,2026-01-08 17:56:47,CRITICAL
U00271,64,Female,Master,Self-employed,Manager,2263.41,1358.2,113488.78,No,,0.0,0,0.0,0.0,0.0,392,4.18,Other,2023-09-15,2,-0.1777523479371942,-0.9980714082748762,78.45,Low Risk,2026-01-08 17:56:47,CRITICAL
U00272,65,Female,High School,Employed,Manager,5069.26,3625.76,130293.93,Yes,Education,339769.96,12,32904.64,28.69,6.49,492,2.14,North America,2023-10-20,3,3.773138046176327,-1.207801475056263,-111.55,,2026-01-08 17:56:47,CRITICAL
U00273,34,Female,Master,Employed,Salesperson,5452.01,4519.38,480215.24,No,,0.0,0,0.0,0.0,0.0,392,7.34,North America,2025-05-27,1,-0.7108622300154452,-0.2541899287573378,78.45,Low Risk,2026-01-08 17:56:47,CRITICAL
U00275,28,Male,Bachelor,Unemployed,Driver,2205.91,717.34,128243.0,Yes,Business,484064.84,60,12959.8,20.5,5.88,381,4.84,Europe,2023-07-07,2,2.1372965387935,-0.9341348563169092,-98.47,,2026-01-08 17:56:47,CRITICAL
U00276,30,Female,Bachelor,Student,Driver,2653.91,1146.67,113698.39,Yes,Car,353610.5,60,8511.06,15.53,3.21,421,3.57,Asia,2024-03-09,2,1.1324081771546337,-1.0565073198120385,-16.49,,2026-01-08 17:56:47,CRITICAL
U00277,49,Male,Bachelor,Self-employed,Engineer,6892.39,2462.12,93164.54,Yes,Business,383491.01,120,6682.0,17.07,0.97,779,1.13,Europe,2021-11-12,0,-0.4327187584684782,-0.1002945096982372,67.56,Low Risk,2026-01-08 17:56:47,CRITICAL
U00278,69,Male,Master,Self-employed,Student,1222.22,852.49,51845.55,Yes,Home,454206.02,240,7485.09,19.35,6.12,789,3.53,Other,2022-08-02,0,1.9424031857801365,0.5813597927820262,-86.47,,2026-01-08 17:56:47,CRITICAL
U00284,55,Male,Other,Employed,Driver,3415.48,3069.07,102087.95,Yes,Education,159734.12,36,4688.33,3.61,1.37,798,2.49,Asia,2025-01-04,0,0.4344071808013885,0.3559508419046703,56.45,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00285,47,Male,Master,Employed,Unemployed,1936.53,735.08,120030.63,Yes,Car,312682.41,120,4828.62,13.86,2.49,638,5.17,North America,2022-03-12,0,0.8039909820780186,0.3258238900096225,15.32,High Risk,2026-01-08 17:56:47,CRITICAL
U00287,22,Other,Other,Self-employed,Engineer,5403.7,3255.2,615832.9,No,,0.0,0,0.0,0.0,0.0,454,9.5,Europe,2025-05-01,1,-0.81668696100041,0.5609293583808439,81.36,Low Risk,2026-01-08 17:56:47,CRITICAL
U00288,40,Female,Master,Employed,Accountant,3876.09,2671.34,131415.88,Yes,Business,405319.03,12,35228.09,7.84,9.09,705,2.83,Europe,2023-03-26,3,4.719900875520943,-0.0885154291093607,-179.52,,2026-01-08 17:56:47,CRITICAL
U00290,45,Female,Bachelor,Employed,Salesperson,6661.73,5331.22,516538.69,Yes,Car,296827.25,300,4751.91,19.04,0.71,307,6.46,Other,2022-05-03,2,-0.3572425822545658,-0.8800863829425488,53.15,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00291,57,Male,PhD,Self-employed,Student,4663.89,1990.26,483757.44,No,,0.0,0,0.0,0.0,0.0,454,8.64,Other,2024-11-18,1,-0.7462813103758927,0.3585906024450788,81.36,Low Risk,2026-01-08 17:56:47,CRITICAL
U00293,47,Male,Bachelor,Employed,Engineer,5459.82,2640.54,364513.98,No,,0.0,0,0.0,0.0,0.0,370,5.56,Africa,2024-10-06,2,-0.904685219993713,-0.7870685170729884,77.41,Low Risk,2026-01-08 17:56:47,CRITICAL
U00295,40,Female,Bachelor,Employed,Manager,3236.95,1661.18,263068.58,Yes,Education,85887.59,60,1699.46,6.97,0.53,465,6.77,Europe,2021-11-14,1,-0.1326016916865922,-0.0481236156338706,65.98,Low Risk,2026-01-08 17:56:47,CRITICAL
U00296,48,Male,Bachelor,Unemployed,Salesperson,2839.71,1667.19,266734.12,Yes,Business,312375.24,240,2099.69,5.22,0.74,546,7.83,Europe,2023-01-10,1,0.0603472838705471,0.5765622487199011,63.49,Low Risk,2026-01-08 17:56:47,CRITICAL
U00297,59,Male,Bachelor,Employed,Accountant,7665.11,5873.23,794333.15,Yes,Car,64051.88,12,6046.19,23.66,0.79,339,8.64,Africa,2024-12-08,1,-0.4223039374076927,-0.2128409073105801,52.25,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00298,43,Male,Bachelor,Self-employed,Unemployed,5628.3,4519.18,248403.72,No,,0.0,0,0.0,0.0,0.0,317,3.68,Africa,2021-10-22,2,-0.7684985262955631,-1.495820398306278,74.92,Low Risk,2026-01-08 17:56:47,CRITICAL
U00299,42,Female,PhD,Unemployed,Engineer,4523.9,2929.63,268572.12,No,,0.0,0,0.0,0.0,0.0,431,4.95,Africa,2025-04-26,2,-0.6211191060237413,-0.6592503717306337,80.28,Low Risk,2026-01-08 17:56:47,CRITICAL
U00301,33,Male,PhD,Student,Manager,6492.53,2932.54,731972.51,No,,0.0,0,0.0,0.0,0.0,375,9.4,North America,2022-06-07,1,-1.1468229161858432,0.1759307771560901,77.65,Low Risk,2026-01-08 17:56:47,CRITICAL
U00306,40,Female,Bachelor,Unemployed,Accountant,1779.99,1430.24,36113.74,Yes,Home,108534.88,12,10256.71,23.88,5.76,371,1.69,Asia,2021-12-31,2,2.025947578757479,-1.748402804653749,-95.34,,2026-01-08 17:56:47,CRITICAL
U00308,55,Male,Master,Employed,Accountant,3107.51,1459.54,158257.95,Yes,Education,480784.67,300,11309.08,28.2,3.64,572,4.24,Asia,2022-04-23,0,1.4134999137432238,-0.2336676437862438,-22.28,,2026-01-08 17:56:47,CRITICAL
U00309,55,Male,Master,Employed,Doctor,2221.52,1041.83,256912.58,Yes,Business,271967.69,60,7176.76,19.81,3.23,793,9.64,Asia,2022-03-16,1,1.145657685548836,2.1098477240614875,0.42,High Risk,2026-01-08 17:56:47,CRITICAL
U00312,26,Female,Master,Employed,Driver,4596.78,2190.64,68206.45,No,,0.0,0,0.0,0.0,0.0,412,1.24,Asia,2023-08-01,2,-0.7203830411296755,-1.6609216944070209,79.39,Low Risk,2026-01-08 17:56:47,CRITICAL
U00313,29,Female,Bachelor,Self-employed,Student,3459.68,2472.4,115795.57,Yes,Home,470170.18,120,7473.59,14.61,2.16,732,2.79,Africa,2022-05-09,0,0.7797978781897651,0.1277364315189743,29.65,High Risk,2026-01-08 17:56:47,CRITICAL
U00314,39,Male,Bachelor,Employed,Doctor,5187.85,3840.72,395884.27,No,,0.0,0,0.0,0.0,0.0,369,6.36,North America,2022-01-23,2,-0.7111037391018515,-0.594689165659006,77.36,Low Risk,2026-01-08 17:56:47,CRITICAL
U00317,68,Female,Bachelor,Employed,Manager,4668.35,3693.8,551088.37,Yes,Car,391243.33,300,4230.94,12.38,0.91,546,9.84,Africa,2024-04-29,1,0.0201683493589551,1.0444465145349269,58.39,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00318,42,Female,Bachelor,Employed,Engineer,3689.48,1666.59,257609.28,Yes,Education,372844.57,180,5447.4,15.89,1.48,507,5.82,North America,2025-06-07,1,0.2965679029428044,-0.1144454508179371,39.46,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00320,48,Male,PhD,Employed,Unemployed,4533.97,1568.49,232077.74,No,,0.0,0,0.0,0.0,0.0,304,4.27,Europe,2024-05-08,2,-0.7711986083582056,-1.3883981070211728,74.31,Low Risk,2026-01-08 17:56:47,CRITICAL
U00321,37,Male,Master,Self-employed,Doctor,7446.93,2539.93,378444.34,Yes,Car,387012.48,36,11611.28,5.07,1.56,421,4.23,Africa,2022-11-21,2,0.0007194578525358,-0.946925564649976,33.01,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00322,57,Male,Bachelor,Unemployed,Teacher,4998.17,1816.96,216729.87,No,,0.0,0,0.0,0.0,0.0,427,3.61,Other,2022-02-11,2,-0.8611014170527559,-1.0097082835339235,80.09,Low Risk,2026-01-08 17:56:47,CRITICAL
U00323,65,Male,Bachelor,Employed,Doctor,1600.28,1324.39,107821.13,Yes,Business,484368.63,360,4778.19,11.45,2.99,803,5.61,Africa,2023-08-22,0,1.0528022415394094,1.1690181716367365,8.09,High Risk,2026-01-08 17:56:47,CRITICAL
U00324,68,Male,Bachelor,Employed,Unemployed,3415.49,2113.42,278976.0,No,,0.0,0,0.0,0.0,0.0,470,6.81,Other,2025-01-14,1,-0.4008712031697764,-0.0125554237040864,82.12,Low Risk,2026-01-08 17:56:47,CRITICAL
U00328,29,Female,Master,Employed,Accountant,5159.71,2161.18,46459.18,No,,0.0,0,0.0,0.0,0.0,368,0.75,Africa,2022-02-08,2,-0.8781033240185736,-1.9829873176639228,77.32,Low Risk,2026-01-08 17:56:47,CRITICAL
U00329,40,Male,High School,Employed,Accountant,5308.21,3791.35,221122.65,No,,0.0,0,0.0,0.0,0.0,324,3.47,Asia,2022-08-03,2,-0.7553180073008174,-1.5115199015282577,75.25,Low Risk,2026-01-08 17:56:47,CRITICAL
U00330,69,Male,High School,Employed,Salesperson,5733.98,4592.74,670836.91,Yes,Business,140666.43,24,7721.69,28.01,1.35,353,9.75,Asia,2022-05-11,1,0.2378776282720757,0.1393576855688443,36.11,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00331,28,Male,High School,Unemployed,Unemployed,2617.25,1174.42,220081.14,Yes,Business,486926.41,24,21290.25,4.67,8.13,582,7.01,Africa,2021-11-22,3,3.333743550842289,0.4613260453593809,-156.51,,2026-01-08 17:56:47,CRITICAL
U00332,29,Male,High School,Employed,Engineer,6090.27,2653.21,598648.39,No,,0.0,0,0.0,0.0,0.0,474,8.19,Africa,2024-04-15,1,-1.060373799591479,0.3211381559146853,82.31,Low Risk,2026-01-08 17:56:47,CRITICAL
U00339,24,Male,Master,Employed,Engineer,1189.5,822.25,111781.14,No,,0.0,0,0.0,0.0,0.0,407,7.83,Asia,2023-02-05,1,0.0613838947614592,-0.0160122583425862,79.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U00343,49,Female,Master,Employed,Teacher,6886.58,2787.61,250373.5,No,,0.0,0,0.0,0.0,0.0,377,3.03,Europe,2023-10-01,2,-1.273951637687515,-1.395863885133875,77.74,Low Risk,2026-01-08 17:56:47,CRITICAL
U00344,46,Female,Bachelor,Employed,Student,500.0,300.08,4722.01,Yes,Home,64615.35,24,3539.07,27.77,7.08,631,0.79,Africa,2023-12-28,0,1.843961011718514,-0.7814617765219594,-122.71,,2026-01-08 17:56:47,CRITICAL
U00347,34,Female,PhD,Self-employed,Doctor,1303.69,624.82,139592.04,Yes,Car,178941.49,36,5525.19,7.0,4.24,489,8.92,Other,2022-12-15,1,1.3418149848078438,0.5919253685106228,-44.19,,2026-01-08 17:56:47,CRITICAL
U00348,37,Female,Bachelor,Employed,Accountant,5845.13,3100.41,469671.52,No,,0.0,0,0.0,0.0,0.0,371,6.7,North America,2022-09-13,2,-0.9603557808798656,-0.505212575725459,77.46,Low Risk,2026-01-08 17:56:47,CRITICAL
U00349,37,Male,High School,Unemployed,Unemployed,6837.06,5634.91,816848.07,No,,0.0,0,0.0,0.0,0.0,492,9.96,Europe,2025-04-30,1,-0.9584598290147222,0.8234741402377096,83.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U00351,29,Female,Bachelor,Unemployed,Driver,7522.38,5051.31,175819.27,Yes,Home,154457.37,120,3460.58,24.51,0.46,342,1.95,Asia,2023-05-29,2,-0.7922905359423927,-1.84366799390502,62.29,Low Risk,2026-01-08 17:56:47,CRITICAL
U00352,25,Male,Other,Employed,Student,3999.37,2604.94,262019.85,Yes,Car,416376.17,36,15222.72,18.81,3.81,738,5.46,Asia,2024-05-05,0,1.7267934946294643,0.7825997520271388,-19.57,,2026-01-08 17:56:47,CRITICAL
U00356,58,Male,High School,Employed,Accountant,1650.32,869.23,14143.19,Yes,Business,83860.21,36,3149.54,20.77,1.91,572,0.71,Asia,2024-08-20,0,0.6100661792430779,-1.063646419692449,29.62,High Risk,2026-01-08 17:56:47,CRITICAL
U00360,35,Male,Master,Employed,Doctor,6381.1,4266.66,404633.3,Yes,Business,293725.34,60,6014.91,8.42,0.94,577,5.28,Asia,2021-10-28,1,-0.1995879940353307,0.0300925139339782,58.95,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00361,19,Female,Master,Self-employed,Salesperson,5191.58,2563.91,615434.01,Yes,Home,361310.97,300,7438.61,24.65,1.43,318,9.88,Other,2022-06-30,1,0.1635975393302188,0.0278393336575493,32.06,Medium Risk,2026-01-08 17:56:47,CRITICAL
U00364,50,Female,High School,Employed,Teacher,2335.88,1071.43,142538.62,Yes,Home,413140.22,180,5950.11,15.59,2.55,802,5.09,North America,2023-05-14,0,0.8673114834468523,1.0272001534809652,21.24,High Risk,2026-01-08 17:56:47,CRITICAL
U00365,38,Male,Other,Employed,Driver,6205.86,2550.01,51377.99,No,,0.0,0,0.0,0.0,0.0,352,0.69,Asia,2023-09-12,2,-1.1204299276431229,-2.079690081983103,76.56,Low Risk,2026-01-08 17:56:47,CRITICAL
U00366,27,Female,Bachelor,Self-employed,Driver,7870.64,3232.28,198596.09,Yes,Home,193166.2,180,2948.23,16.82,0.37,446,2.1,Asia,2024-07-31,2,-1.1260917728169404,-1.3395724444073516,69.89,Low Risk,2026-01-08 17:56:47,CRITICAL
U00368,58,Female,Bachelor,Employed,Manager,7794.58,3725.56,80828.85,Yes,Education,398445.71,360,2780.54,7.48,0.36,470,0.86,Other,2024-05-20,2,-1.074469512208294,-1.540224391591246,71.32,Low Risk,2026-01-08 17:56:47,CRITICAL
